name,lat,lon,obs_cnt,temp_avg,temp_var,temp_cnt,temp_max,temp_min,humid_avg,humid_var,humid_cnt,humid_max,humid_min,pm1_avg,pm1_var,pm1_cnt,pm1_max,pm1_min,pm2_5_avg,pm2_5_var,pm2_5_cnt,pm2_5_max,pm2_5_min,pm10_avg,pm10_var,pm10_cnt,pm10_max,pm10_min
"Colfax Meadows",34.149782,-118.383025,17184,75.4132908506294,181.243606247545,17105,119.93,14.75,40.9359222449576,207.08795823647,17105,71.71,2.9,7.8250390716118,65.0759705297615,17148,156.58,0,12.2874061114999,172.610411245339,17148,214.54,0,13.2563126895264,201.172934492995,17148,225.25,0
"Colorado Lagoon",33.769882,-118.135047,6725,69.1169433288709,92.4545973646833,6723,99.97,44.97,53.473395805444,245.691694402525,6723,76.87,4.83,10.4507273538599,115.654014630056,6723,78.92,0,16.2781927710844,293.050969970569,6723,127.42,0,18.8823873270861,396.414149209075,6723,158.03,0.06
"Comstock-Dunkirk",34.055315,-118.4213,3975,64.318748733536,43.1771415806294,3948,94,48,46.8811980749747,251.462590583509,3948,70.93,8.23,6.98751773049643,73.5469524382465,3948,77.07,0,11.847497467072,245.54619733341,3948,128.95,0.01,13.7409017223912,326.528012057224,3948,144.2,0.06
"Coolidge Elementary",34.107788,-118.113105,5828,75.2058624870105,213.542350018156,5774,112.23,43.9,39.55962764115,252.390745141076,5774,68.97,0.93,8.39467093869069,49.0890857309516,5774,52.53,0,14.3585642535504,209.786421201743,5774,116.95,0.01,15.9411205403533,260.255850173239,5774,179.41,0.02
"Corona",33.83429,-117.540785,17232,76.6829450934581,226.151497885881,17120,121.27,1.2,33.0892367437517,232.06422401006,17124,65.3,0,7.92043586767266,46.8949889155868,17230,76.39,0,11.842165989553,134.226809017661,17230,114.9,0,12.6433749274522,151.810180326656,17230,121.13,0
"Coronel Plaza",33.784696,-118.391534,14248,69.4821758277602,71.3422938380982,12262,101.47,1.57,47.2732482466159,225.361914160537,12262,83.62,1.22,5.97252482500404,44.2637220415075,12286,120.38,0,9.44884339899069,113.483709748856,12286,157.03,0,10.288615497314,137.950387313766,12286,162.43,0
"Duarte Hills",34.152012,-117.934018,17176,73.9603006857746,156.484587840416,17061,111.33,20.5,39.3786819433864,208.841870405399,17063,72.78,2.33,7.63157624547893,58.6078170007492,17142,116,0,11.9507222027768,162.60601618687,17142,190.66,0,13.2493618014234,204.168048702999,17142,210.42,0
"East Altadena",34.17797,-118.099329,17059,75.7828300999404,141.894654545183,17010,114,30.08,35.3014318462352,150.968153016705,17013,61,0.03,8.47248898807784,59.9655928765817,17027,111.92,0,12.0956110882715,142.440277065467,17027,171.41,0,13.08721912257,172.027362917036,17027,187.13,0
"East Manhattan Beach",33.880737,-118.388815,16668,70.2876886877818,66.445376647376,16575,97.17,2.84,55.5053881416254,152.176598406159,16579,81.32,2.76,8.87960696069607,73.9687677103697,16665,77.34,0,13.6828178817881,190.362120263579,16665,130.1,0,15.6045310531054,231.958503694202,16665,160.01,0.01
"Eastview South",33.746972,-118.314634,4112,66.6704097154072,64.615397010006,4076,101.3,49.5,50.9960868498528,285.837319530125,4076,76.9,7.57,6.84632237487732,69.0893012938403,4076,73.13,0,11.3774533856722,208.241921954881,4076,128.44,0,12.9566560353287,274.72311409123,4076,147.53,0
"Echo Park P1",34.073635,-118.268681,17231,73.4298514793589,165.403833730351,17102,118.1,3.84,49.0513737066698,308.245262347589,17107,100,4.33,12.0629973289978,114.16342183833,17222,105.6,0,16.3895528974569,214.575916216092,17222,147.75,0,19.180578330043,294.59955340804,17222,186.9,0.01
"Edendale",34.110663,-118.271735,13359,76.8372256853166,173.330449295239,13315,114.53,46,43.2528332206952,214.562147476913,13317,67.4,2.68,10.8763407674401,85.2597857003308,13317,181.75,0,17.1948209056094,328.964930106479,13317,841.4,0,19.7079586932032,316.313481321714,13315,261.56,0.01
"El Chico outside",33.810162,-118.372549,17153,70.813964811784,46.9118859511787,17108,95.37,12.27,59.0609474545563,329.83295551448,17109,100,2.43,7.6099853886616,55.6295058212838,17110,124.98,0,10.8339912331969,121.888624053929,17110,152.88,0,12.3382863822326,161.586243156043,17110,162.18,0
"El Monte, CA",34.066623,-118.052747,17232,75.5687423637218,111.835613979558,17024,109.37,3.78,42.0263228989252,160.992976792948,17027,75.96,0.8,10.7301108402971,89.0290752184022,17232,207.29,0,15.5828301996286,220.519631006392,17232,323.21,0,16.9205333101207,268.334949068474,17232,357.89,0
"Eleda Drive",33.7959,-118.34845,3338,65.2031564748201,46.1165666153884,3336,92.37,46.2,44.1343105515589,175.33336762047,3336,63.47,4.4,4.62464028776979,44.3014371119468,3336,66.04,0,7.49625299760192,125.052531023229,3336,116.02,0,8.20250299760193,151.091051154414,3336,130.53,0
"Farna Avenue",34.106483,-118.021775,8204,72.8177428013664,128.571028656721,8196,109.87,46.77,46.0630270863836,185.893501793531,8196,95,6.97,8.4766129819424,59.2309704425112,8196,59.91,0.01,12.8555600292826,163.541137123791,8196,99.73,0.04,15.0801098096633,227.289610360118,8196,205.75,0.11
"Foothill & Mountain",34.106835,-117.727433,645,60.3342012779553,83.0183066410223,626,84.77,43.17,51.2344408945688,228.203090326901,626,85.33,17.65,4.32835463258786,19.0890809684345,626,29.98,0,6.56300319488818,76.5303135263898,626,87.79,0,8.19843450479233,221.821797545303,626,176.68,0
"Franklin Lipton",34.041518,-118.473877,3653,66.9799780821917,124.767690599684,3650,114.6,46.97,45.4658164383561,355.351104800496,3650,79.4,0,8.29542465753424,81.4838562871415,3650,53.82,0,12.8736054794521,233.456108071222,3650,94,0,14.426095890411,314.705722681951,3650,110.38,0
"GSprings01",34.1215,-117.825628,7136,70.1238135721873,173.357791953092,6587,119.9,3.05,41.5646546227417,458.037308546807,6587,100,1.77,8.18877593942795,77.0551625037095,7132,88.81,0,13.3552369601794,230.151075094592,7132,128.82,0,15.4305818844644,306.842587475134,7132,177.27,0.04
"Gallery Lane",34.157286,-118.385097,17150,69.7383217196177,183.81973869387,16934,113.23,4.56,49.9659715415956,372.645506426443,16937,87.34,1.33,9.29604782327713,84.7840633746803,17021,159.77,0,15.2682339463016,250.803929325056,17021,223.29,0,16.2808665765818,288.099666446415,17021,233.3,0
"Griffith Park Commonwealth",34.118636,-118.286171,4541,66.1555816010614,144.252050811853,4522,111.83,45,46.086974789916,378.788712942959,4522,77.03,2.67,9.6373684210526,136.710644079675,4522,220.91,0,14.8238124723574,306.866261683916,4522,226.37,0,16.5322843874391,375.045362729986,4522,227.84,0.02
"Hacienda",34.180467,-118.41769,17232,73.4022552894677,121.766965651036,17204,106.93,16.47,37.0868348250613,181.864720001428,17206,69.6,0,11.8205235662876,340.009041706475,17228,851.72,0,16.1435146273507,474.221572606337,17228,865.4,0,17.5269578592988,528.805712768407,17228,871.17,0
"Halecrest",33.68269,-117.909194,6461,71.05920824295,91.2541502020957,6454,100.97,47.27,48.6895088317323,172.546475150008,6454,71.33,3.9,2.37271149674626,57.0927573142434,6454,94.22,0,2.45972420204528,57.3800643280767,6454,94.24,0,2.94856523086457,68.4076392242425,6454,97.19,0
"Harbor Highlands Community",33.757526,-118.294468,16989,71.7635544713511,104.429594719497,16807,108.57,1.37,50.1810908874615,196.621567187742,16812,76.98,0.91,7.00892711954277,38.9463583291799,16973,73.61,0,11.5485235373829,126.26031079424,16973,160.73,0,12.8198998409239,157.191065226828,16973,285.73,0.01
"Harbour View",33.71831,-118.053041,10147,70.7491582889806,65.234286625114,10146,100.17,46.57,60.1978208160853,146.341004683908,10146,81.07,5.87,9.72261876601613,82.5848997456278,10146,120.4,0,15.6037886851961,241.102239779492,10146,227.24,0,18.0810821998818,358.844919144154,10146,584.79,0.01
"Hashinger",33.792323,-117.850266,11671,74.1650617601648,26.6647610024476,11658,106.16,34.36,34.7971208226221,136.197160481586,11670,63.93,2,2.68044301628104,21.7624367306203,11670,165.96,0,4.03261011139675,69.7692300022276,11670,401.63,0,4.41247472150816,90.277058028111,11670,480.32,0
"Hillsiade",33.788962,-118.332628,4524,66.2761223581756,49.9042767496002,4495,97.57,50.37,45.9089165739712,218.723318874882,4495,71.73,5.33,6.70186429365962,65.1313512187852,4495,69.73,0,11.4917085650723,222.625515104188,4495,152,0,13.4981890989989,318.920834859649,4495,304.94,0.04
"Hillside School outdoors",34.18797,-118.17923,16038,70.1977461058201,184.243181435787,15857,112.2,4.2,42.4980988713033,229.524560321666,15859,75.4,1.87,7.75104312499996,64.6876068310671,16000,256.29,0,13.205,198.013808813051,16000,369.54,0,15.773540625,263.120317527571,16000,401.38,0.02
"Hollywood_Riviera",33.810497,-118.380844,17232,69.6601742018177,58.8513999754784,17164,99.93,2.91,53.2230205056505,160.310686343535,17166,79.2,2.3,6.40227151318079,40.5693030914817,17222,112.96,0,10.3119242828939,114.267672494586,17222,149.12,0,10.8960370456393,129.449941259413,17222,152.67,0
"Home",34.028935,-118.348315,2885,65.4298423817863,66.1607250977826,2855,95.43,45.83,48.528837127846,212.847346159518,2855,71.6,7.43,9.06043082311731,113.962171327991,2855,160.33,0,15.1046760070052,342.300296592609,2855,248.35,0,16.3986409807356,402.744897802033,2855,266.84,0
"Home-garage",33.974392,-118.383906,16966,72.2393560651055,82.3544653252366,16834,104.23,1.53,44.4718555476365,154.93677049199,16836,71.96,1,8.19088426527953,69.3717005835192,16918,230.27,0,13.6925452181108,193.282117337761,16918,348.71,0,15.485042558222,250.147151227721,16918,365.89,0.02
"Huntington",34.082874,-118.189514,14754,74.4104645276049,140.795856851795,14617,116.83,11.91,38.2178838656725,176.133182129056,14621,66.96,0,10.0501789846195,76.0742901673774,14694,155.77,0,15.9747148495984,232.822883819179,14694,247.17,0.01,16.7179740029944,258.197640848436,14694,257.82,0.02
"Huntington Palisades",34.038153,-118.518221,15466,71.5299146690984,70.228974150754,15352,103.27,1.4,44.7353210053391,177.475844277361,15358,79,0.31,7.07798109298107,66.2335514375755,15444,168.37,0,10.3420143745144,142.330755723163,15444,209.76,0,11.3791919191919,170.721614305198,15444,223.35,0
"Hylands2",34.071666,-118.557763,4512,61.0537705646955,81.619831721419,4498,99.43,42.07,49.5268497109827,391.195299012765,4498,79.83,4.53,4.28565362383281,38.369758400788,4498,57.69,0,7.26746998666072,127.614298511995,4498,170.68,0,8.430964873277,183.097493932055,4498,279.13,0
"Iliff St",34.047226,-118.519495,15939,70.4145493127256,72.7946860679309,15787,103.67,2.84,53.8730184258851,245.414675545315,15793,79.53,2.76,6.99932618106527,55.3305486863592,15939,137.53,0,12.0349369471109,162.143760899212,15939,188.49,0,14.5079810527637,210.377510053349,15939,207.55,0.04
"Jasmine2",34.012298,-118.393911,3560,64.8820578962453,94.2009774725646,3489,103.8,44.9,47.4690341071941,270.239634531234,3489,70.37,3.43,10.6734479793637,104.675683033488,3489,59.84,0,17.8515534537117,341.801174764989,3489,121.93,0,19.8506850100315,430.641370602875,3489,220.15,0
"Kelton and Pico",34.040062,-118.430903,2054,64.1015238558909,54.2867859378134,2054,103.57,49.8,49.6813631937682,267.736651526087,2054,76.37,5.67,6.31664556962026,61.774607397942,2054,50.65,0,9.31019474196688,141.575865914323,2054,77.38,0,10.1457302823759,171.757341770374,2054,89.39,0.01
"Kentwood South",33.963357,-118.406589,4980,65.2912991967869,89.9413022081129,4980,102.77,42.33,47.9707188755019,270.652474076405,4980,73.3,3.53,10.2854297188755,121.041785615666,4980,82.79,0,16.5533253012048,351.794821717818,4980,139.79,0,17.5822510040161,401.540381857051,4980,149.86,0
"LASHP",34.06709,-118.232704,5243,69.3698212005106,114.987277208816,4698,105.27,44,46.9007386121753,285.797390533748,4698,84,3.43,12.5884067219741,132.527652248159,4701,74.59,0,17.8484535205276,307.916404139808,4701,106.09,0,19.9855647734524,406.691003196921,4701,126.01,0
"Linda & David's sensor",34.116469,-117.658129,1876,66.7048136142625,61.46622984362,1851,91.53,51.03,43.8565099945975,185.666262407873,1851,70.3,10.13,6.26175906183367,58.8564552507176,1876,56.15,0,9.81059701492539,164.151364443383,1876,81.81,0,11.1541737739872,218.042410783653,1876,94.01,0.01
"Lindberg Park",34.004129,-118.398101,4304,67.6383968401485,36.6938501366945,4304,94.17,52.53,46.3164800185872,176.785434945918,4304,66.93,5.2,8.76644284386619,85.3449032395868,4304,54.32,0,14.3768726765799,249.840120266379,4304,96.85,0,17.1337197955391,375.764383394393,4304,150.08,0.01
"Little Holmby",34.073853,-118.438592,3488,64.2139019495411,52.2850421549948,3488,90,48.73,46.6673451834861,251.999663268252,3488,69.23,8.97,5.46024942660548,56.9486813544593,3488,44.5,0,9.39724483944953,202.981388133899,3488,97.81,0,10.2513933486238,240.75800746439,3488,109.31,0
"Los Robles x California",34.136921,-118.140912,17122,76.6894777777777,124.691108020151,17100,110.43,12.17,33.8363745322733,166.923739489257,17104,66.6,0,11.0564738871365,73.7511281278157,17118,114.94,0,15.6663845075359,187.64924487569,17118,185.14,0,17.2369640144875,237.700091249623,17118,209.01,0.01
"Lower SMonica Canyon",34.034104,-118.517979,16848,67.8871608040194,101.329283425173,16716,106.57,3.93,54.7895896638353,185.109906130591,16718,76.3,0.73,6.05354383667637,41.2128543452359,16801,122.8,0,9.98985000892807,114.378932572739,16801,475.39,0,12.033292661151,186.019548395834,16801,872.2,0.02
"Lyceum Del Rey",33.9888,-118.432702,11896,68.983767748479,67.8947472769652,11832,101.3,43.6,54.3917756930359,164.742711114249,11832,76.87,0.77,9.83858434753211,80.0689819447064,11832,106.45,0,14.4423647734956,177.632040963032,11832,128.71,0,16.185970250169,223.467640525867,11832,133.93,0.01
"MAPS 01 Godinez",33.722673,-117.909807,7994,72.8008382066273,200.693135780293,7695,114.23,42.03,51.2338557504875,410.801065128659,7695,87.2,1.8,10.3213203378818,118.044223678889,7695,235.68,0,16.4807082521118,308.223092102944,7695,345.08,0,17.9180064977258,365.950809802403,7695,367.57,0
"MM Arroyo Blvd",34.134203,-118.1651,17203,69.0036292816365,153.022390925064,16816,108.07,1.31,50.7694535616601,240.690631496592,16818,100,1.27,8.85513247539752,63.3395500130221,17173,105.45,0,15.569913818203,231.716590942956,17173,201.69,0,17.4699202236069,282.326903248931,17173,221.44,0.01
"MVT Outside",34.104346,-118.271451,1207,64.4285489220564,40.9017963158619,1206,91.03,49.63,53.6780845771144,149.255738319812,1206,73.43,17.6,4.52985903814263,28.1689071170428,1206,68.96,0,6.43164179104479,127.290351493157,1206,306.59,0,7.29325041459371,330.603076728941,1206,572.99,0
"Marine and Van Ness",33.893763,-118.318134,15078,75.7366411334053,129.753154855139,14752,116.45,3,49.4001517615175,180.825277367033,14760,93.29,1.71,8.36546877080836,63.6094210527969,15018,98.93,0,13.3004681049408,150.058926150976,15018,147.13,0.01,15.2838014382741,194.718623844701,15018,164.47,0.03
"Marineland Outdoor",33.865506,-118.396165,17215,71.4659909486305,46.0763865539639,17014,101.37,5.76,50.3454306698,113.691617083447,17020,71.57,1.03,8.46090824514484,60.538171088749,17198,77.05,0,12.1038469589487,130.559232743222,17198,127.48,0,13.2184073729503,158.103817472697,17198,148.12,0
"Marquez Knolls",34.057193,-118.541114,4772,67.3594127516779,80.4751775866797,4768,109.23,49.83,39.5504110738255,293.496379105158,4768,72.07,3.9,4.73755033557045,41.3992618392953,4768,53.44,0,7.98221686241609,134.903880316293,4768,85.55,0,9.56272021812079,195.795913324684,4768,112.74,0.01
"Max's house",34.0172,-118.480574,16836,74.474171578723,82.9482151108996,14081,103.13,13.94,42.326648917288,133.642026954623,14085,67.82,1,7.81780901668442,67.4578421319411,14085,175.27,0,12.0858693645722,163.438604904831,14085,218.82,0,13.4066063187787,198.484841790831,14085,229.09,0
"Mid-19th st",33.889649,-118.413374,3306,70.4152731591449,133.401876560254,842,116.9,-227,43.4174901960784,256.901381008733,1530,80.52,1.4,8.97076527525711,107.023890034448,3306,170.56,0,13.9897701149426,251.280659553794,3306,172.3,0,15.4534513006655,286.602817041047,3306,178.07,0
"Motor Parts of America P1",33.842609,-118.339362,8820,71.2653781318552,57.5515625735128,8661,101.66,6.31,44.8235129210888,157.086893426971,8668,72.69,1,12.5631775915509,85.9771759867123,8711,87.47,0.46,15.5398840546435,147.686243626049,8711,107.83,0.66,17.389108024337,193.805295174437,8711,124.41,0.91
"Mt. Washington School",34.105557,-118.215239,17092,71.9490645218735,139.267055363699,16847,109.5,1.36,45.5035159356638,271.196788753322,16849,81.9,1.42,8.69998650313953,56.7625421887855,17041,87.26,0,13.8843735696261,182.279036252222,17041,153.58,0,15.027262484596,220.652908743832,17041,168.61,0
"Mulholland Blvd",34.129215,-118.485369,4276,62.6642148373507,73.8652014023356,4273,92,42.23,42.6585607301661,348.518130488877,4273,75.93,2.07,5.27207816522346,56.8868334143011,4273,52.56,0,9.67441610109987,209.656374430752,4273,106.7,0,11.2402925345191,286.948733645679,4273,203.76,0
"NMontana",34.028075,-118.504796,3934,61.3814110742533,49.2261540828885,3919,88,43.73,50.9579025261548,250.214140724545,3919,73.1,8,7.45038530237302,83.1414614390485,3919,61.27,0,12.3848532788977,259.937788741868,3919,95.13,0,14.0334294462873,335.461139180257,3919,124.93,0
"NW of Claremont Village",34.106646,-117.72357,11033,79.0292283950613,334.300242400483,11016,138.87,41.27,32.6199573347858,294.078285472533,11016,73.97,0,9.94621822803193,107.559505170347,11016,191,0,14.5314188453159,264.359116107441,11016,302.42,0,17.2116203703704,377.241768912966,11016,359.11,0.03
"Nagle Ave",34.153838,-118.423253,16868,72.8974644650091,133.434762116524,16533,109.23,1.82,41.068847433029,193.725300207552,16537,76.04,0.64,8.26163926614252,91.0814799003626,16788,181.79,0,12.6118745532522,209.000130214321,16788,242.86,0,13.8829860614725,258.224948246188,16788,256.9,0
"Naomi and Pacific Outdoor Air",34.187938,-118.339929,17226,72.1759943181819,179.312364717105,16896,114.73,3.91,46.0023264484819,252.858742651947,16897,76.17,2.13,13.0785261646172,1182.38807342905,11141,982.95,0.02,19.4681859797145,1324.37756980598,11141,987.17,0.07,21.9437124136075,1430.8185743496,11141,996.01,0.09
"Nichols Canyon Road",34.122123,-118.360221,4054,63.9770024752474,76.3988589254708,4040,97.27,42.07,46.0030049504951,260.921695152241,4040,76.93,8,7.59539108910887,84.3639367125718,4040,95.05,0,12.4578193069307,273.892372638795,4040,151.26,0,13.4895668316832,324.589649354286,4040,161.08,0
"North Upland",34.142913,-117.672854,17231,77.7260711550902,81.0986667970059,16977,103,4.71,33.1088527679623,72.7936318541678,16980,59.37,2.8,6.12055607151145,37.0645923070078,17228,105.69,0,10.4705636173671,127.261973450238,17228,274.51,0,11.336347225447,158.212677856324,17228,362.84,0
"Northside",33.894333,-118.401073,16013,72.7951065292094,41.4133524083577,16005,90.9,30.78,49.1384007996,83.2493934691371,16008,66.91,8.4,7.42489414850432,51.4124487100666,16013,81.54,0,13.3815980765629,188.514066113241,16013,128.94,0,15.1742028351965,221.989647860928,16013,137.53,0.02
"Ocean Charter School I",33.987193,-118.423379,1983,65.5792395896197,38.9887665711854,1657,91.27,47.82,54.4228424864211,175.437786057904,1657,73.43,14.37,5.73979480989743,53.3569702477267,1657,45.87,0,9.6478575739288,160.413028197093,1657,75.32,0,10.6515992757996,190.684857283768,1657,113.69,0.01
"Orange indoor",33.79302,-117.818221,16024,76.2277513527117,61.7300227542535,15894,96.97,1.76,38.1851245753112,65.5823291577007,15894,80.26,0.91,6.22359862457021,311.2175972154,15995,411.14,0,9.02965864332602,608.350137397533,15995,546.52,0,9.8107302281963,693.202678971548,15995,684.99,0
"Our Side Yard",34.031117,-118.388994,2506,64.9850997605745,55.643278013996,2506,96.43,46.43,49.2060015961693,209.261051950496,2506,71,8.7,8.57145251396646,100.296453937265,2506,62.94,0,14.2661652035115,313.354073312417,2506,116.21,0,16.3169513168396,397.785536729765,2506,130.43,0
"Outside Camden & Ohio",34.052201,-118.445647,15005,73.9368293829321,122.141266403669,14893,113.3,7.25,42.3439215949521,207.322642474519,14897,75.31,1.27,7.9713389932482,63.3908330445221,14959,134.77,0,12.931850391069,168.64823723634,14959,175.44,0,14.5785486997794,215.304572963784,14959,185.21,0
"Overland_Sawtelle",33.993606,-118.388508,17062,70.5306494045145,62.3709407135891,16877,95,11.3,51.014001658473,146.687171025231,16883,73.76,4.07,7.7974060392847,69.7546805701411,17055,240.18,0,12.6126959835826,250.546187489073,17055,609.34,0,13.9408279097039,332.734098751606,17055,766.42,0
"Pacific Palisades Chautauqua_Alphabets",34.046113,-118.517132,17067,69.6139012665243,45.4575662506058,10817,89.98,-234,73.5912534491868,800.070321508934,17033,100,0,6.7789920159681,55.1852810187806,17034,148.3,0,11.0572402254314,156.65113009822,17034,194.29,0,12.1696383703181,178.592011352805,17034,201.46,0
"PaliWood Outdoor",34.042609,-118.527607,17025,72.3068891523413,78.9764600357303,16870,99.27,1.47,47.3898625103708,167.765493811474,16874,77.83,1.18,6.68628719580455,76.5566216709607,16971,426.3,0,11.0488698367805,180.106036129845,16971,435.63,0,12.3962860173237,210.290423606816,16971,445.33,0
"Palos Verdes Estates",33.783364,-118.402983,3929,61.9371122994651,43.7847689896779,3927,89.63,45.97,51.8705042016806,276.615881559267,3927,78.1,9.03,5.80356251591542,47.872038731636,3927,45.13,0,10.2121772345302,171.042623149425,3927,89,0,11.7809141838553,233.097337090699,3927,108.91,0.02
"Pickford_Sycamore_LosAngeles",34.043326,-118.349916,4782,65.3726770657667,28.3690448242174,4744,90.83,51.13,45.9696606239461,188.207208381531,4744,75.6,4.77,11.402944772344,130.689128433803,4744,66.08,0,18.5510897976391,390.619991706882,4744,117.04,0,20.7090535413154,476.692722338268,4744,133.42,0.01
"Piedmond Mesa Claremont",34.114777,-117.747759,8070,71.3425688073388,131.30069708299,8066,102.93,47.13,40.7173444086288,237.793847404493,8066,75.97,5,8.2007624597074,62.508084787461,8066,65.44,0,12.2608108108109,165.621147612808,8066,115.91,0,14.9507426233572,247.444320626371,8066,149.56,0.03
"Piedmont Ave at Avenue 60",34.112545,-118.190979,4228,61.2392478713337,86.5355437445542,4228,91.97,39.79,48.8431196783349,290.903776709592,4228,77.7,4.33,9.29094134342481,83.3631298919931,4228,55.8,0,16.3545789971618,318.916958635113,4228,103.94,0,18.7924550614949,426.914379682153,4228,149.47,0.02
"PingoAir",34.13042,-118.084081,178,65.3188764044944,62.5675207642989,178,82.7,51.9,44.5138202247191,142.851509617216,178,62.77,13.8,7.37657303370787,21.4124938392687,178,51.74,0.07,10.3701685393259,95.9373858471402,178,121.96,0.12,11.6924157303371,204.471003735796,178,182.77,0.2
"Playa Del Rey",33.955489,-118.434097,3080,65.0532532467533,51.7276754798532,3080,99.27,48.83,49.107931818182,246.459645575083,3080,95,5.37,10.1903474025974,120.750841418733,3080,76.88,0,15.0321980519481,287.855802539522,3080,129.88,0,16.3382077922078,329.944769245539,3080,139.64,0.01
"Playa Vista",33.971845,-118.420936,4041,63.5570882279431,42.4725684444634,4001,92.6,46.47,56.9852286928268,220.982073853936,4001,79.63,12.33,8.09898525368653,89.0762794700324,4001,64.4,0,13.3644463884029,257.450408399687,4001,111.29,0,14.6320069982504,310.745100545953,4001,122.48,0
"Playa Vista, Chatelaine",33.970848,-118.429231,2963,62.9266846725185,41.0118289913827,2962,95.63,48.83,53.350131667792,255.34526458921,2962,81.63,5.37,7.41227211343682,84.265272073177,2962,62.57,0,12.8444260634706,272.398906340529,2962,159.91,0,14.840408507765,358.821372578761,2962,276.62,0
"Point Fermin",33.707549,-118.291084,17232,74.7972101194659,65.4602727314889,17076,114.4,1.52,44.5427831431083,137.693863015785,17085,72.62,1.03,6.68858602275365,45.8385082228772,17228,112.17,0,9.50393545391227,96.0451176975804,17228,198.63,0,10.3421586951474,111.938767017944,17228,236.62,0
"Port of Long Beach Maintenance Facility",33.752753,-118.196184,17050,70.197196190252,55.8480617466082,17009,94.3,4.87,51.9087935798693,151.436743029413,17009,76.47,2.6,7.57293315303664,58.3841451061264,17009,74.94,0,12.5611576224351,163.457440810584,17009,126.34,0,13.7327697101534,186.953294897634,17009,137.28,0
"Princeton",34.036474,-118.475611,826,63.8723507462687,55.9767123998624,804,90.36,49.9,48.0806716417911,125.359486970502,804,68.93,20.09,2.43529850746268,9.754667283136,804,23.85,0,4.05797263681592,32.68289713001,804,66.4,0,4.56900497512437,45.8467148243836,804,87.5,0
"Prospect @ Emerald, Redondo Beach",33.84247,-118.376796,11436,68.8684575406945,43.5725177049243,10198,94.33,13.6,59.5005409643278,107.897874704879,10204,81,7.63,7.18018010124611,44.7941009411757,10272,202.99,0,11.9300321261683,120.422414379261,10272,307.18,0.01,13.5058742211838,149.481157253383,10272,325.03,0.09
"oram-01",33.941047,-118.1091,1273,63.8605827702704,67.9472930666853,1184,90.26,46.67,56.4581418918919,236.257304574947,1184,76.97,10.13,5.14889358108109,22.2946598906097,1184,27.03,0,8.09779560810811,76.8156148322375,1184,102.83,0.07,10.4773057432432,213.321091382351,1184,237.24,0.16
"outside huntington A",34.127633,-118.108093,10581,67.3934536331178,92.4327643789305,10363,105.87,3.64,48.4730041469767,193.902526709184,10369,75.73,1.73,9.10150907715586,84.3117986680982,10576,69.64,0,13.577922655068,210.38786413813,10576,102.16,0,14.8075501134644,262.61154776581,10576,113.8,0
"outside huntington B",34.127393,-118.107723,5040,67.4820063567739,69.1492198163712,5034,94.1,48,46.3894362842398,175.6986648797,5038,69.13,6.47,8.58111552203255,107.538266374978,5038,164.12,0,13.3408336641524,317.700993507765,5038,273.81,0,15.3392358078602,441.63100388284,5038,319.79,0
"outside huntington C",34.125701,-118.107326,16763,72.8176110971626,149.686087909006,15932,108.17,8.13,43.947622693611,183.265984456637,15934,70.82,2,11.4220693333334,196.81826792113,13125,331.09,0,15.6915908571429,304.05615979754,13125,337.46,0,17.0854148571429,355.821003098606,13125,341.94,0
